Customer_ID,Customer_Name,Age,Gender,City,Purchase_Amount,Purchase_Date,Product_Category,Feedback_Rating
CUST2591,,-5.0,,Los Angeles,4645.06,2025-06-05,Cloths,1
CUST4530,Jennifer Sloan,150.0,Male,Unknown,5617.47,2016-10-26,electronics ,4
CUST3204,Shane Owens,19.0,Female,Chicago ,6570.34,2024-06-14,,2
CUST3251,Mario Ray,199.0,Mle,Houston,8314.86,2020-02-22,Electronics,3
CUST3731,,102.0,Fmale,New York,,2025-03-28,furniture,1
CUST4094,Wendy Mckenzie,111.0,Mle,,6401.07,,Cloths,5
CUST1622,Tracie Garner,128.0,Male,Houston,,2024-03-29,unknown,6
CUST5368,,,Female,Chicago ,4767.04,not_a_date,unknown,
CUST1212,Jennifer Thomas,,,LosAngeles,7684.95,2024-04-26,electronics ,4
CUST2395,Sheila Clark,-5.0,female,Chicago ,5882.92,,,2
CUST4050,Curtis Martin,195.0,Fmale,LosAngeles,1959.61,2020-09-05,Furniture,NaN
CUST3883,Brian Clay,-5.0,Fmale,Houston,3289.5,2018-07-18,Electronics,3
CUST1850,,-5.0,,,8646.2,2020-11-19,Clothing,6
CUST5344,Susan Wright,,,Chicago ,5349.23,2018-04-02,furniture,0
CUST3058,Jay Murphy,-5.0,,Los Angeles,5282.95,not_a_date,,6
CUST3165,Karen Kelly,165.0,,New York,9989.94,2020-09-08,Cloths,4
CUST3676,Justin Walsh,-5.0,Fmale,,8154.21,2018-05-03,,2
CUST4158,Kathleen Collier,162.0,Fmale,Chicago ,4312.67,not_a_date,Cloths,5
CUST5371,Kenneth Walton,32.0,female,Chicago,751.63,2018-08-26,furniture,3
CUST3716,Daniel Valentine,-5.0,Female,,8501.56,not_a_date,Electronics,1
CUST3765,Patricia Price,-5.0,Female,Houston,169.17,2018-06-12,unknown,
CUST5332,Tanner Brown,199.0,,,,not_a_date,Clothing,3
CUST5802,Anthony Bullock,-5.0,Male,,8202.0,,furniture,3
CUST3339,John Warner,35.0,Female,New York,8128.09,2017-05-20,unknown,3
CUST2654,,-5.0,Male,Chicago ,1561.34,2018-06-19,Cloths,3
CUST4423,Mrs. Alicia Turner,,Mle,Unknown,5700.25,2020-01-07,Furniture,0
CUST5684,Charles Anderson,51.0,Female,Los Angeles,6864.31,,electronics ,6
CUST3622,Madeline Kelley,199.0,,,4917.26,2024-05-31,,NaN
CUST4074,,156.0,male,LosAngeles,7481.29,2019-07-27,furniture,2
CUST5356,,139.0,,Houston,3346.97,,unknown,4
CUST5078,,-5.0,Male,Chicago,6044.22,not_a_date,furniture,5
CUST3965,Thomas Forbes,38.0,male,Los Angeles,489.79,2024-09-02,electronics ,3
CUST3067,Thomas Hughes,102.0,,Chicago,7518.53,not_a_date,Cloths,NaN
CUST5992,Kimberly Vazquez,-5.0,Female,,7538.6,2019-06-30,Electronics,3
CUST3341,Kimberly Campbell,,Fmale,LosAngeles,,,furniture,2
CUST4750,Michael Jarvis,126.0,Female,Chicago ,1785.32,,,6
CUST2573,Heather Waters,-5.0,,,435.73,not_a_date,Clothing,2
CUST1881,Alexander Ayers,,,New York,5646.91,not_a_date,furniture,3
CUST4327,,-5.0,male,LosAngeles,4585.65,2024-11-05,Cloths,6
CUST3565,,-5.0,,Los Angeles,1905.62,2017-01-29,Clothing,1
CUST1122,Leah Jackson,,,Chicago ,3698.12,2016-11-28,Clothing,6
CUST4929,,-5.0,Male,Unknown,,2025-04-28,electronics ,NaN
CUST3919,Jacob Smith,-5.0,Mle,Unknown,7138.18,not_a_date,Furniture,2
CUST1847,,-5.0,,Los Angeles,3701.71,2025-10-23,,6
CUST3629,,140.0,,,6040.94,,Furniture,6
CUST5869,,,Male,Los Angeles,688.71,not_a_date,unknown,1
CUST2847,,,Mle,Chicago ,6642.19,2019-12-27,unknown,NaN
CUST5387,Leslie Ware,146.0,Fmale,,2589.18,2020-12-10,furniture,6
CUST3081,Ashley Wilson,-5.0,Fmale,,8831.5,,,
CUST5696,Clifford Garner DDS,,Fmale,Houston,7964.51,2024-07-20,Furniture,4
CUST2947,Jennifer Woods,57.0,,LosAngeles,439.44,2020-04-10,Cloths,5
CUST3734,,,Mle,New York,2075.0,2018-12-27,furniture,NaN
CUST5947,Brandy Thornton,159.0,Mle,Unknown,4038.46,,Clothing,
CUST1278,Stephen Ross,64.0,female,Unknown,6639.99,2019-06-18,Clothing,5
CUST2302,,,Female,,2441.31,2024-03-29,Electronics,6
CUST2347,Angela Vargas,40.0,female,,,2016-08-19,unknown,2
CUST2282,Mary Bradshaw,-5.0,Fmale,,9236.53,not_a_date,electronics ,NaN
CUST1477,Robert Miller,179.0,male,Chicago ,,,Furniture,0
CUST3407,Yvette Randolph,,male,,8870.3,not_a_date,unknown,0
CUST2442,Patricia Huber,56.0,female,Chicago ,4085.21,not_a_date,Clothing,NaN
CUST3781,Jeffrey Daniels,132.0,Female,,,,unknown,0
CUST2394,John Caldwell,24.0,Mle,Chicago ,6446.87,not_a_date,,1
CUST3699,Michael Berry,-5.0,Fmale,,4241.8,,furniture,3
CUST3869,Karen Parker,-5.0,Male,Chicago ,2729.71,2018-11-08,electronics ,4
CUST4390,Tricia Short,-5.0,male,Los Angeles,4645.56,not_a_date,unknown,NaN
CUST3814,Angela Carey,41.0,Female,Los Angeles,3732.5,2024-03-06,electronics ,
CUST2368,Andrea Sanders,-5.0,,New York,5164.85,not_a_date,Furniture,5
CUST5049,,,Mle,,1654.86,2016-11-22,electronics ,5
CUST5905,,-5.0,,Unknown,2152.09,2019-10-27,unknown,3
CUST5789,Kathleen Holland,181.0,Male,,7445.12,,unknown,2
CUST5036,Anthony Shaw,174.0,female,Houston,8871.55,2024-10-27,Furniture,6
CUST1065,Richard Sanders,187.0,Mle,LosAngeles,7410.33,not_a_date,Electronics,2
CUST4931,Julie Black,,Female,,,2025-09-18,Cloths,NaN
CUST1621,Thomas Gardner,,,Houston,5181.49,2018-10-09,Electronics,6
CUST4183,Mathew Maddox,-5.0,Fmale,Los Angeles,1781.3,2019-02-22,Cloths,0
CUST5516,Scott Wilcox,121.0,Male,Los Angeles,9037.3,,Cloths,6
CUST4362,,,male,New York,,2018-04-10,Cloths,4
CUST4214,Stacie Everett,26.0,,Houston,,2018-01-02,,2
CUST3971,Carla Rose,67.0,Female,Chicago,,not_a_date,Furniture,3
CUST2614,,,male,Los Angeles,1369.51,,,0
CUST3621,,,Fmale,New York,5504.39,,Furniture,1
CUST1005,Ashley Thomas,25.0,female,,2278.2,2025-06-28,,6
CUST3320,,101.0,,Chicago,4193.98,not_a_date,Electronics,4
CUST5882,,60.0,female,LosAngeles,7406.57,not_a_date,,
CUST4982,Sarah Sparks,-5.0,male,Houston,,not_a_date,electronics ,0
CUST2810,Thomas Preston,139.0,Fmale,LosAngeles,6522.23,2020-12-06,electronics ,0
CUST4273,,61.0,Mle,New York,1731.42,,unknown,NaN
CUST5990,,48.0,Female,Chicago ,8331.89,not_a_date,unknown,1
CUST4984,Brenda Aguilar,56.0,,Chicago ,6054.21,,,NaN
CUST4300,Brian Green,-5.0,,Los Angeles,5220.33,2017-01-25,electronics ,0
CUST5642,,,Fmale,,3429.24,,Clothing,1
CUST4938,Brendan Jones,-5.0,male,,4443.67,not_a_date,furniture,2
CUST4005,Aaron Cook,,Mle,,4083.91,not_a_date,Clothing,1
CUST1796,Chelsea Hall,69.0,Female,Chicago,,2025-11-19,unknown,2
CUST4156,,53.0,Male,New York,,2025-03-01,Cloths,1
CUST2095,Dana Hodges,,male,Los Angeles,9408.89,not_a_date,,5
CUST2100,,179.0,Male,LosAngeles,5263.56,2016-05-14,furniture,1
CUST1157,,27.0,female,Chicago ,4795.77,not_a_date,Electronics,1
CUST4693,Cheryl Holloway,54.0,male,LosAngeles,9794.25,,,1
CUST2752,Steven Dickson,195.0,Male,Chicago ,5799.56,2018-03-17,,3
CUST3149,Benjamin Simpson,-5.0,Mle,New York,8852.26,2024-03-08,furniture,0
CUST4916,,117.0,Female,LosAngeles,4863.2,2025-11-21,,3
CUST3340,Jennifer Aguilar,36.0,female,New York,133.82,2024-09-21,Furniture,4
CUST1702,,-5.0,,Unknown,7244.25,,Clothing,4
CUST5536,,190.0,female,Houston,11.37,2018-02-11,,6
CUST1825,William Parker,-5.0,Mle,New York,,2024-12-09,Clothing,1
CUST4248,,-5.0,female,Houston,9550.45,not_a_date,electronics ,
CUST3764,Autumn Holt,-5.0,Female,Unknown,,2024-12-19,furniture,5
CUST2635,Sherry Smith,50.0,Fmale,Chicago ,4934.45,2025-03-10,Furniture,6
CUST5908,Roger Clark,,,Houston,7008.8,2021-01-16,electronics ,0
CUST5577,,32.0,Female,Houston,1464.66,,,0
CUST5796,,66.0,Fmale,Chicago ,,not_a_date,,NaN
CUST2009,Steven Brennan,156.0,Male,Los Angeles,6762.22,not_a_date,,4
CUST3564,,67.0,,Unknown,5801.52,,Furniture,6
CUST1742,,196.0,,Los Angeles,7193.18,,Cloths,3
CUST2981,David Kelly DDS,157.0,,New York,7566.29,,Electronics,
CUST1114,,,Female,Chicago,5179.32,not_a_date,electronics ,2
CUST2785,,-5.0,Fmale,Unknown,5709.32,,furniture,6
CUST4855,Dawn Jones DVM,,,Chicago ,,2025-08-10,Clothing,1
CUST1643,Mario Romero,-5.0,,LosAngeles,,not_a_date,,2
CUST2494,,-5.0,female,LosAngeles,4903.29,,Furniture,6
CUST4685,Jamie Sandoval,-5.0,Male,Los Angeles,1363.15,not_a_date,Furniture,2
CUST2085,Christopher Miller,,Female,New York,3732.21,2018-08-25,electronics ,NaN
CUST2507,Denise Baker,46.0,,,,2016-03-10,Electronics,
CUST2411,Thomas Allen,-5.0,,Chicago,6441.68,2024-10-01,furniture,
CUST2431,Nancy Cruz,,female,,259.32,not_a_date,,0
CUST5563,Melvin Sanchez,70.0,Mle,New York,6782.64,,electronics ,NaN
CUST3297,Ashley Davis,41.0,,LosAngeles,,not_a_date,,2
CUST5168,Tammy Martinez,,Male,LosAngeles,,not_a_date,Clothing,0
CUST5756,,37.0,Male,LosAngeles,13.02,2019-11-11,Clothing,0
CUST4152,Rachel Moran,119.0,,Unknown,2338.24,not_a_date,Clothing,4
CUST1964,,-5.0,male,,,2020-09-05,Furniture,2
CUST5952,Edward Krueger,156.0,,LosAngeles,,2019-02-12,,4
CUST4457,,-5.0,Female,Chicago ,8961.62,,,NaN
CUST5380,Sean Garcia,128.0,,Chicago,-18.56,2020-03-29,electronics ,0
CUST3429,,41.0,Female,Los Angeles,4700.85,not_a_date,Clothing,3
CUST1100,Andrea Cruz,24.0,Male,,,2019-07-15,furniture,NaN
CUST4716,Ashley Gregory,49.0,Fmale,,8656.14,,,3
CUST3637,Ms. Stephanie Dunn DDS,-5.0,Fmale,LosAngeles,3350.8,not_a_date,,2
CUST4994,,-5.0,male,LosAngeles,3679.99,,electronics ,0
CUST2359,Kimberly Hodges,49.0,Male,,2154.85,2017-10-25,Furniture,2
CUST5180,Scott Moon,-5.0,,,8664.2,2017-09-13,unknown,
CUST5743,,-5.0,,Unknown,9736.56,not_a_date,,2
CUST3627,Teresa Bradley,-5.0,female,,5387.66,,,6
CUST4212,Richard Davis,185.0,female,Chicago,6406.81,not_a_date,Cloths,0
CUST4852,Molly Brooks,,,LosAngeles,,2018-01-19,electronics ,0
CUST1202,Lisa Morgan,133.0,,Chicago,1002.56,2020-12-15,Furniture,NaN
CUST5198,,-5.0,Mle,New York,,2025-09-22,,
CUST3620,Linda Graham,28.0,female,New York,348.51,2025-04-23,Clothing,6
CUST5587,Margaret Hernandez,151.0,female,,1690.45,2025-05-08,furniture,4
CUST2021,,182.0,Fmale,,6522.06,2018-10-10,Electronics,6
CUST3541,,35.0,female,,3931.54,2025-07-08,electronics ,1
CUST2277,Bernard Lee,,male,,1259.59,,furniture,3
CUST1717,Marcus Morales,-5.0,male,New York,1605.92,2019-06-27,Clothing,5
CUST3861,Jason Harper,154.0,male,LosAngeles,1870.49,not_a_date,Furniture,6
CUST5339,,30.0,Female,,8948.25,2025-02-18,,6
CUST4850,Robert Kim,,Male,Chicago ,8565.4,2019-11-19,furniture,2
CUST2445,Amber Thompson,,,,5621.43,2025-11-20,Electronics,4
CUST4370,Lisa Martinez,,Fmale,,5735.76,not_a_date,furniture,4
CUST3456,,164.0,,Chicago,4543.75,2025-07-13,Clothing,1
CUST3294,Amy Randall,-5.0,Female,Los Angeles,,2025-04-12,,NaN
CUST1903,Darryl Graves,,Male,Los Angeles,,2020-09-24,,0
CUST4381,Samantha Guerrero,173.0,male,Houston,,not_a_date,,0
CUST1619,,,female,,3152.58,not_a_date,,3
CUST1642,Amanda Barrera,104.0,Female,Unknown,9943.78,not_a_date,electronics ,1
CUST2301,Joan Cole,182.0,Male,Chicago ,9025.83,2024-06-09,unknown,2
CUST5435,Catherine Cooper,177.0,Female,Unknown,,2019-06-12,furniture,4
CUST3248,Heather Torres,,Female,New York,6446.65,2025-10-04,electronics ,1
CUST4969,,20.0,male,New York,843.71,not_a_date,electronics ,6
CUST5607,Darrell Lozano,150.0,Male,Houston,-73.97,2025-03-12,electronics ,6
CUST3033,Duane Sparks,194.0,Male,,,2025-05-17,electronics ,2
CUST2762,Kendra Brown,49.0,Mle,Chicago,3443.49,2024-09-28,Cloths,2
CUST3990,Kayla Ball,183.0,,Los Angeles,1219.12,,electronics ,2
CUST3966,Daniel Meyer,-5.0,Fmale,,5072.56,2024-08-03,electronics ,1
CUST5659,,34.0,male,Chicago,3442.64,,,6
CUST3594,Philip Gilbert,-5.0,Mle,,1931.29,,Electronics,3
CUST4018,Wendy Johnson,135.0,Female,,8086.88,2025-12-26,,1
CUST3029,John Bryant,-5.0,male,Chicago ,5662.55,2025-03-20,Electronics,2
CUST2748,Jacob Lloyd,-5.0,Male,Unknown,2454.44,,Electronics,NaN
CUST1802,Emily Rodriguez,52.0,Fmale,Unknown,9301.82,2024-11-19,,
CUST4007,Marc Harris,153.0,Fmale,,2605.93,2017-11-16,,5
CUST2044,,132.0,Fmale,LosAngeles,,not_a_date,Clothing,6
CUST2658,Debra Gallagher,-5.0,Fmale,,,2025-12-07,Furniture,
CUST1144,John Acosta,,Female,LosAngeles,7011.15,2019-12-10,electronics ,6
CUST3960,Olivia Ho,34.0,Male,Unknown,1787.92,not_a_date,Electronics,3
CUST2110,,44.0,Fmale,Los Angeles,1684.9,,Cloths,1
CUST2038,,,Male,Unknown,6009.89,,electronics ,4
CUST1445,Sara Garrett,,,Unknown,6729.73,2018-11-15,electronics ,2
CUST2515,Benjamin Brown,-5.0,,Unknown,579.52,,electronics ,2
CUST5699,,,Mle,LosAngeles,2103.23,2025-06-15,,NaN
CUST4141,Richard Campbell,144.0,Mle,Houston,3483.2,,unknown,6
CUST3220,Amy Moore,51.0,,Chicago ,9747.41,2018-03-01,Furniture,4
CUST5954,Krystal Rodriguez,139.0,,Chicago ,5339.92,2018-07-01,,2
CUST5599,Steven Barker,,,Los Angeles,,,unknown,
CUST3537,,,female,LosAngeles,1625.73,,unknown,3
CUST4598,David Jones,125.0,,Houston,1341.21,,Clothing,4
CUST4869,,-5.0,,Unknown,9766.22,,Clothing,1
CUST1023,,57.0,Mle,Chicago,3403.44,2026-02-16,Electronics,4
CUST4544,,57.0,Fmale,Unknown,4936.41,2025-04-26,unknown,6
CUST3318,James Burns,,,Houston,9602.92,not_a_date,,2
CUST3216,William Ibarra,55.0,Mle,Houston,1102.94,not_a_date,Cloths,0
CUST1770,Norman Harris,-5.0,female,New York,511.1,,furniture,0
CUST2243,Taylor Taylor,,Fmale,Unknown,3237.29,2020-12-15,Electronics,6
CUST5179,Alec Robbins,56.0,female,,7836.15,not_a_date,,NaN
CUST5164,Emily Price,-5.0,Mle,Chicago ,4633.81,2025-11-09,Cloths,0
CUST3649,,,Mle,Los Angeles,9999.92,not_a_date,Electronics,5
CUST1031,Brian Oliver,,Male,Chicago,7500.09,2025-12-31,unknown,5
CUST4718,Laura Duncan,,Male,,8599.98,,,4
CUST5650,Jessica Hernandez,161.0,,Chicago ,,2025-07-14,unknown,1
CUST1684,Dillon Gardner,153.0,Male,Chicago ,8752.62,2025-02-24,unknown,4
CUST2443,,,female,Chicago ,1693.75,,,
CUST5470,Ashley Thompson,,male,Chicago ,3182.42,2025-01-24,unknown,1
CUST2078,Margaret Miles,,female,Chicago,3794.05,not_a_date,Electronics,1
CUST4473,Sandra Valencia MD,19.0,Fmale,Unknown,2926.55,2018-03-04,,NaN
CUST3138,David Payne,24.0,female,Chicago ,7314.63,2026-01-11,electronics ,4
CUST1003,Andrew Cortez,26.0,Mle,Chicago ,,,furniture,
CUST2750,Michael Marshall,-5.0,,,5556.17,2020-02-07,,3
CUST2711,Samuel Marsh,,,Houston,3730.48,,Furniture,1
CUST5808,Brad Smith Jr.,184.0,female,,717.89,not_a_date,,5
CUST1080,Miss Stephanie Richmond MD,-5.0,Female,Los Angeles,9367.95,2024-08-29,electronics ,2
CUST3991,Michelle Moore,178.0,Fmale,Houston,341.63,2018-01-28,Electronics,1
CUST4908,,-5.0,Mle,Houston,9164.67,2020-03-10,Furniture,NaN
CUST3673,,-5.0,Male,LosAngeles,,not_a_date,,6
CUST3684,,126.0,,,598.85,2016-11-11,electronics ,5
CUST4606,Jennifer Walker,63.0,Mle,Chicago ,5419.73,,Clothing,5
CUST4840,,109.0,Mle,LosAngeles,2569.18,2018-08-09,Clothing,2
CUST3046,,,female,Chicago,2953.22,2017-09-04,unknown,2
CUST2560,Laura Li,155.0,,Los Angeles,409.35,not_a_date,electronics ,
CUST3233,,46.0,Mle,,,2019-10-01,Furniture,1
CUST4444,Melissa Roberts,34.0,Female,LosAngeles,2634.03,2017-01-29,Cloths,0
CUST1924,Deborah Kaiser,-5.0,,,2589.79,not_a_date,,5
CUST3175,Casey Hoffman,104.0,Male,New York,5670.7,2017-03-25,,6
CUST3444,Angel Wilson,20.0,male,Los Angeles,4272.98,2016-12-13,,0
CUST3470,Benjamin Higgins,169.0,,LosAngeles,7358.68,not_a_date,Cloths,1
CUST1235,Allen Gutierrez,-5.0,Fmale,New York,,2018-05-06,Clothing,NaN
CUST1519,William Carrillo,69.0,,Unknown,1887.86,not_a_date,Clothing,NaN
CUST5004,Stephanie Cunningham,48.0,Fmale,,2355.67,2025-11-01,Clothing,4
CUST4372,Sierra Schneider,-5.0,male,Houston,6897.86,2026-02-08,furniture,1
CUST1485,Megan Lewis,-5.0,Mle,Chicago ,5753.2,2024-09-12,unknown,3
CUST2758,Angela Anderson,41.0,Male,Houston,183.41,,Cloths,6
CUST4592,Pamela Kelly,,Female,Unknown,,not_a_date,,3
CUST3842,Michael Ayala,-5.0,male,New York,,2025-08-17,,1
CUST1072,,113.0,,New York,810.1,2024-03-25,Cloths,
CUST3892,James Turner,64.0,Female,Los Angeles,7895.74,,Clothing,3
CUST4528,Tara Graves,32.0,Fmale,Chicago,,2017-02-18,unknown,NaN
CUST5146,William Patterson,147.0,,LosAngeles,3388.1,,Cloths,2
CUST1024,,111.0,Male,Chicago ,6673.57,2019-07-15,furniture,0
CUST5535,Kimberly Wright,129.0,,Chicago ,7008.86,2024-04-27,Clothing,2
CUST1449,Mrs. Nancy Hernandez,64.0,,LosAngeles,6000.74,2024-10-19,Electronics,NaN
CUST3211,,-5.0,,Chicago,1782.51,,Cloths,6
CUST5003,Cindy Hill,,Mle,,6466.66,not_a_date,Cloths,NaN
CUST2296,Jacob Wilson,192.0,,,,2020-02-13,furniture,NaN
CUST3968,William Myers,,male,LosAngeles,,not_a_date,electronics ,0
CUST2035,Andrea Hernandez,,,Chicago ,,2016-04-02,,6
CUST3455,Adriana King,178.0,Fmale,Los Angeles,1865.66,2024-10-30,furniture,6
CUST5511,Michael Nelson,-5.0,Male,LosAngeles,8306.14,2019-11-20,Electronics,4
CUST5455,,126.0,Male,,9448.74,2020-08-06,unknown,3
CUST1188,,,Male,Unknown,-14.41,2025-03-20,unknown,6
CUST1735,Bianca Patton,-5.0,Male,Houston,,2025-09-07,electronics ,5
CUST4875,Jessica Thompson,,Mle,Chicago ,1202.53,not_a_date,,3
CUST2921,Autumn Wallace,101.0,Female,Houston,2355.91,,,
CUST5816,Donna Ortiz,57.0,Mle,Chicago,2342.34,2016-11-17,furniture,5
CUST4616,Patricia Parks,36.0,Fmale,,1666.69,2019-10-06,Clothing,
CUST3588,,,Female,Unknown,2866.63,,Clothing,2
CUST5233,Tabitha Moss,-5.0,Female,Chicago ,1879.04,2025-08-16,Clothing,3
CUST3304,Pamela Page,153.0,Fmale,Unknown,832.74,,electronics ,
CUST3109,Albert Brown,,female,Chicago ,628.65,2025-12-22,,6
CUST2048,,151.0,female,Chicago ,6267.91,not_a_date,Furniture,5
CUST4613,John Gray,42.0,female,LosAngeles,5420.49,2024-10-03,Cloths,2
CUST2544,Tammy Juarez,66.0,,Unknown,411.05,2018-04-27,furniture,6
CUST4798,Alex Wade,30.0,male,New York,29.53,,,5
CUST3405,Joseph Williams Jr.,-5.0,female,New York,7278.49,2025-12-11,,3
CUST3675,James Scott,122.0,Fmale,New York,,2018-04-22,electronics ,6
CUST4757,,-5.0,female,Chicago ,7682.61,2019-05-28,electronics ,1
CUST5951,Tanya Taylor,174.0,Mle,,,2019-07-14,,5
CUST2034,Phyllis Mann,,,Los Angeles,3230.88,not_a_date,,NaN
CUST2473,Kathleen Lawson,140.0,,New York,5378.07,not_a_date,unknown,NaN
CUST4441,Christopher Valentine,45.0,Female,Chicago,7843.29,,Cloths,0
CUST1804,Randy Thompson,,female,Unknown,9089.79,,furniture,5
CUST4529,,-5.0,Fmale,New York,4341.01,2025-01-22,,5
CUST4269,,-5.0,,,206.17,2026-02-24,furniture,5
CUST4353,Scott Meyer,,,Chicago,1883.68,not_a_date,Furniture,1
CUST4046,Stacey Travis,198.0,Fmale,New York,,,Clothing,3
CUST1876,Victoria Williams,100.0,,Chicago ,,2025-10-08,Furniture,6
CUST2542,Sandra Sullivan,35.0,Mle,Chicago,1466.25,2017-09-18,,2
CUST5265,David Carrillo,-5.0,,Los Angeles,4391.69,,Cloths,
CUST2927,Emily Johnson,,Fmale,Houston,6925.2,2024-12-08,Clothing,3
CUST2855,Kelly Wilson,18.0,Mle,,7537.59,2024-08-17,furniture,5
CUST2626,,,male,Chicago ,,,unknown,5
CUST5027,Lori Long,-5.0,Mle,,5857.59,,Clothing,6
CUST4111,Lee Wheeler,,male,Los Angeles,216.65,2024-03-13,furniture,NaN
CUST4105,Scott Jimenez,165.0,,Houston,,not_a_date,Cloths,4
CUST2320,David Hatfield,32.0,Female,Chicago,9662.75,2020-11-13,Electronics,0
CUST2164,Patricia Martin,,Female,New York,9182.4,2025-09-14,unknown,3
CUST2900,Kim Huber,48.0,male,Chicago ,8533.58,2024-11-04,unknown,5
CUST2613,Melissa Butler,-5.0,,LosAngeles,6476.39,2016-11-13,Furniture,0
CUST2033,Jorge Hardin,-5.0,Mle,Los Angeles,1624.7,,furniture,
CUST3735,Joshua Maldonado,137.0,Male,Los Angeles,865.72,2024-06-15,Furniture,2
CUST2360,Paul Anderson,69.0,male,Houston,5999.73,not_a_date,furniture,3
CUST1171,Catherine Davis,159.0,Fmale,Los Angeles,5104.81,2018-01-24,Furniture,3
CUST3896,Ronald Jenkins,-5.0,Female,,,2025-03-22,Electronics,5
CUST1508,Richard Smith,38.0,Male,Chicago ,4110.67,,Furniture,3
CUST2344,Julie Wells,-5.0,Mle,Chicago ,3255.64,not_a_date,electronics ,
CUST3342,,22.0,Mle,,5848.3,,,1
CUST5124,Maria Espinoza,168.0,Mle,Los Angeles,6430.68,not_a_date,Furniture,1
CUST3349,Susan Garrison,-5.0,Mle,Houston,7647.22,,,
CUST3185,Mr. Isaac Mccormick,62.0,male,,9548.83,not_a_date,,1
CUST1187,Anthony Shepard,143.0,male,Chicago,8696.71,not_a_date,furniture,6
CUST5364,William Ruiz,,,Unknown,,2025-02-13,furniture,5
CUST1468,Jonathan Fisher,,,,8618.32,not_a_date,unknown,6
CUST1822,Joseph Galvan,26.0,Fmale,LosAngeles,6277.02,not_a_date,Electronics,3
CUST1535,,187.0,Male,New York,7705.9,2016-08-05,electronics ,
CUST5185,Mrs. Mary Harris,-5.0,Fmale,Chicago,7693.7,,electronics ,NaN
CUST3110,Mario Merritt,-5.0,Fmale,,9535.47,not_a_date,electronics ,NaN
CUST2792,,187.0,Male,Los Angeles,,2019-07-23,Furniture,0
CUST1951,Peter Parker,38.0,,New York,,2025-12-06,,4
CUST5041,Raymond Mcmillan,-5.0,Female,Chicago ,6320.93,,unknown,4
CUST5239,Angela Rogers,127.0,Female,Los Angeles,3067.61,,furniture,
CUST2603,Rebecca Dennis,22.0,male,New York,5623.47,not_a_date,,
CUST2011,Matthew Smith,,Mle,,1354.97,2025-03-10,Cloths,1
CUST4751,Jamie Jimenez,,,Houston,9696.78,not_a_date,furniture,6
CUST3358,Lisa Ramirez,,Fmale,Chicago,2707.57,,Cloths,5
CUST4865,Aimee Gregory,119.0,female,Unknown,1820.04,2025-11-13,Furniture,2
CUST5232,,-5.0,male,New York,873.55,,Furniture,3
CUST5832,Jesus Richards,53.0,female,Unknown,1087.52,2017-07-04,Furniture,3
CUST2232,Brian Castillo,,Mle,Houston,7018.2,not_a_date,Cloths,4
CUST1308,,,male,Houston,6864.14,not_a_date,Furniture,2
CUST1176,Steven Finley,-5.0,Female,Chicago,3714.07,,electronics ,0
CUST4565,Eric Pierce,68.0,Fmale,Los Angeles,,2026-02-27,,NaN
CUST1600,Yolanda Johnston,,male,Chicago ,4395.49,2025-02-27,Furniture,4
CUST4240,Jeffrey Rodriguez,169.0,Mle,LosAngeles,62.36,not_a_date,furniture,NaN
CUST5291,Aaron Moran,24.0,,Unknown,2512.35,not_a_date,,3
CUST1567,Nathan Taylor,120.0,Mle,Houston,8158.98,not_a_date,Clothing,3
CUST2838,,,male,Houston,1590.72,not_a_date,,4
CUST1126,Patrick Powell,135.0,Female,Chicago,9810.57,not_a_date,Cloths,6
CUST3635,Michael Hampton,,,Houston,2183.26,2021-02-06,Cloths,5
CUST4206,Jeffrey Rose,,,Unknown,4934.04,2025-10-13,,NaN
CUST2691,Mr. Jared Solomon,160.0,Mle,New York,2271.78,not_a_date,unknown,1
CUST4953,Francisco Cuevas,185.0,male,,8389.95,2025-01-01,unknown,0
CUST5023,Joshua Gonzales,-5.0,female,Los Angeles,,not_a_date,,5
CUST4132,,,,,981.99,2021-01-11,Cloths,
CUST2834,Crystal Carter,,Female,,,2016-05-11,Clothing,4
CUST1641,,196.0,,New York,3718.19,not_a_date,Electronics,4
CUST1785,,58.0,Male,New York,6790.48,2024-09-24,furniture,5
CUST1633,Mark Williams,-5.0,Female,LosAngeles,7227.2,2017-03-13,,NaN
CUST4354,Kevin Ortiz,49.0,female,,9662.73,2025-05-24,Electronics,0
CUST1562,Stephen Morgan,43.0,Mle,Houston,2412.83,,unknown,1
CUST2696,Gregory Castro,,Mle,,3191.53,,Clothing,5
CUST1496,Gilbert Collins,-5.0,male,,3485.72,2020-12-10,furniture,1
CUST5638,Hannah Clark,194.0,Female,,2322.91,2020-12-07,Furniture,5
CUST4892,Mr. Christopher Roberts II,-5.0,Male,Chicago,2331.39,2018-05-30,Cloths,4
CUST1642,Amanda Barrera,104.0,Female,Unknown,9943.78,not_a_date,electronics ,1
CUST1197,,,,,-10.44,not_a_date,Cloths,4
CUST3645,William Hardin,,female,Houston,3667.98,2024-04-14,unknown,3
CUST1986,,,,New York,,2019-09-09,Furniture,4
CUST4346,,174.0,Male,LosAngeles,8773.56,not_a_date,Cloths,
CUST3326,David Ross,35.0,male,LosAngeles,,2018-06-20,,1
CUST2964,Sarah Hernandez,32.0,female,,2927.09,2017-07-08,furniture,NaN
CUST1579,Andrew Joyce,,,,8498.44,2019-07-28,,0
