customer_id,customer_name,age,gender,city,purchase_amount,purchase_date,product_category,feedback_rating,Age
cust3109,albert brown,97.44,female,chicago,628.65,2025-12-22,furniture,5.0,44.0
cust2048,james johnson,151.0,female,chicago,6267.91,2024-07-07,furniture,5.0,44.0
cust2544,tammy juarez,66.0,male,chicago,411.05,2018-04-27,furniture,5.0,66.0
cust4798,alex wade,30.0,male,new york,29.53,2024-07-07,furniture,5.0,30.0
cust3405,joseph williams jr.,97.44,female,new york,7278.49,2025-12-11,furniture,3.0,44.0
cust3675,james scott,122.0,male,new york,5032.58,2018-04-22,electronics,5.0,44.0
cust4757,james johnson,97.44,female,chicago,7682.61,2019-05-28,electronics,1.0,44.0
cust5951,tanya taylor,174.0,male,chicago,5032.58,2019-07-14,furniture,5.0,44.0
cust2034,phyllis mann,97.44,male,los angeles,3230.88,2024-07-07,furniture,2.88,44.0
cust2473,kathleen lawson,140.0,male,new york,5378.07,2024-07-07,furniture,2.88,44.0
cust4441,christopher valentine,45.0,female,chicago,7843.29,2024-07-07,cloths,0.0,45.0
cust1804,randy thompson,97.44,female,chicago,9089.79,2024-07-07,furniture,5.0,44.0
cust4529,james johnson,97.44,male,new york,4341.01,2025-01-22,furniture,5.0,44.0
cust4269,james johnson,97.44,male,chicago,206.17,2026-02-24,furniture,5.0,44.0
cust4353,scott meyer,97.44,male,chicago,1883.68,2024-07-07,furniture,1.0,44.0
cust4046,stacey travis,198.0,male,new york,5032.58,2024-07-07,clothing,3.0,44.0
cust1876,victoria williams,100.0,male,chicago,5032.58,2025-10-08,furniture,5.0,44.0
cust2542,sandra sullivan,35.0,male,chicago,1466.25,2017-09-18,furniture,2.0,35.0
cust5265,david carrillo,97.44,male,los angeles,4391.69,2024-07-07,cloths,2.88,44.0
cust2927,emily johnson,97.44,male,houston,6925.2,2024-12-08,clothing,3.0,44.0
cust2855,kelly wilson,18.0,male,chicago,7537.59,2024-08-17,furniture,5.0,18.0
cust2626,james johnson,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust5027,lori long,97.44,male,chicago,5857.59,2024-07-07,clothing,5.0,44.0
cust4105,scott jimenez,165.0,male,houston,5032.58,2024-07-07,cloths,4.0,44.0
cust2320,david hatfield,32.0,female,chicago,9662.75,2020-11-13,electronics,0.0,32.0
cust2164,patricia martin,97.44,female,new york,9182.4,2025-09-14,furniture,3.0,44.0
cust2900,kim huber,48.0,male,chicago,8533.58,2024-11-04,furniture,5.0,48.0
cust2613,melissa butler,97.44,male,chicago,6476.39,2016-11-13,furniture,0.0,44.0
cust2033,jorge hardin,97.44,male,los angeles,1624.7,2024-07-07,furniture,2.88,44.0
cust3735,joshua maldonado,137.0,male,los angeles,865.72,2024-06-15,furniture,2.0,44.0
cust2360,paul anderson,69.0,male,houston,5999.73,2024-07-07,furniture,3.0,69.0
cust1171,catherine davis,159.0,male,los angeles,5104.81,2018-01-24,furniture,3.0,44.0
cust3896,ronald jenkins,97.44,female,chicago,5032.58,2025-03-22,electronics,5.0,44.0
cust1508,richard smith,38.0,male,chicago,4110.67,2024-07-07,furniture,3.0,38.0
cust2344,julie wells,97.44,male,chicago,3255.64,2024-07-07,electronics,2.88,44.0
cust3342,james johnson,22.0,male,chicago,5848.3,2024-07-07,furniture,1.0,22.0
cust5124,maria espinoza,168.0,male,los angeles,6430.68,2024-07-07,furniture,1.0,44.0
cust3349,susan garrison,97.44,male,houston,7647.22,2024-07-07,furniture,2.88,44.0
cust1187,anthony shepard,143.0,male,chicago,8696.71,2024-07-07,furniture,5.0,44.0
cust5364,william ruiz,97.44,male,chicago,5032.58,2025-02-13,furniture,5.0,44.0
cust1468,jonathan fisher,97.44,male,chicago,8618.32,2024-07-07,furniture,5.0,44.0
cust1822,joseph galvan,26.0,male,chicago,6277.02,2024-07-07,electronics,3.0,26.0
cust1535,james johnson,187.0,male,new york,7705.9,2016-08-05,electronics,2.88,44.0
cust5185,mrs. mary harris,97.44,male,chicago,7693.7,2024-07-07,electronics,2.88,44.0
cust3110,mario merritt,97.44,male,chicago,9535.47,2024-07-07,electronics,2.88,44.0
cust2792,james johnson,187.0,male,los angeles,5032.58,2019-07-23,furniture,0.0,44.0
cust1951,peter parker,38.0,male,new york,5032.58,2025-12-06,furniture,4.0,38.0
cust5041,raymond mcmillan,97.44,female,chicago,6320.93,2024-07-07,furniture,4.0,44.0
cust5239,angela rogers,127.0,female,los angeles,3067.61,2024-07-07,furniture,2.88,44.0
cust2603,rebecca dennis,22.0,male,new york,5623.47,2024-07-07,furniture,2.88,22.0
cust2011,matthew smith,97.44,male,chicago,1354.97,2025-03-10,cloths,1.0,44.0
cust4751,jamie jimenez,97.44,male,houston,9696.78,2024-07-07,furniture,5.0,44.0
cust3358,lisa ramirez,97.44,male,chicago,2707.57,2024-07-07,cloths,5.0,44.0
cust4865,aimee gregory,119.0,female,chicago,1820.04,2025-11-13,furniture,2.0,44.0
cust5232,james johnson,97.44,male,new york,873.55,2024-07-07,furniture,3.0,44.0
cust2232,brian castillo,97.44,male,houston,7018.2,2024-07-07,cloths,4.0,44.0
cust1308,james johnson,97.44,male,houston,6864.14,2024-07-07,furniture,2.0,44.0
cust1176,steven finley,97.44,female,chicago,3714.07,2024-07-07,electronics,0.0,44.0
cust4565,eric pierce,68.0,male,los angeles,5032.58,2026-02-27,furniture,2.88,68.0
cust1600,yolanda johnston,97.44,male,chicago,4395.49,2025-02-27,furniture,4.0,44.0
cust4240,jeffrey rodriguez,169.0,male,chicago,62.36,2024-07-07,furniture,2.88,44.0
cust5291,aaron moran,24.0,male,chicago,2512.35,2024-07-07,furniture,3.0,24.0
cust1567,nathan taylor,120.0,male,houston,8158.98,2024-07-07,clothing,3.0,44.0
cust2838,james johnson,97.44,male,houston,1590.72,2024-07-07,furniture,4.0,44.0
cust1126,patrick powell,135.0,female,chicago,9810.57,2024-07-07,cloths,5.0,44.0
cust3635,michael hampton,97.44,male,houston,2183.26,2021-02-06,cloths,5.0,44.0
cust4206,jeffrey rose,97.44,male,chicago,4934.04,2025-10-13,furniture,2.88,44.0
cust2691,mr. jared solomon,160.0,male,new york,2271.78,2024-07-07,furniture,1.0,44.0
cust5023,joshua gonzales,97.44,female,los angeles,5032.58,2024-07-07,furniture,5.0,44.0
cust2834,crystal carter,97.44,female,chicago,5032.58,2016-05-11,clothing,4.0,44.0
cust1641,james johnson,196.0,male,new york,3718.19,2024-07-07,electronics,4.0,44.0
cust1785,james johnson,58.0,male,new york,6790.48,2024-09-24,furniture,5.0,58.0
cust1633,mark williams,97.44,female,chicago,7227.2,2017-03-13,furniture,2.88,44.0
cust4354,kevin ortiz,49.0,female,chicago,9662.73,2025-05-24,electronics,0.0,49.0
cust1562,stephen morgan,43.0,male,houston,2412.83,2024-07-07,furniture,1.0,43.0
cust2696,gregory castro,97.44,male,chicago,3191.53,2024-07-07,clothing,5.0,44.0
cust1496,gilbert collins,97.44,male,chicago,3485.72,2020-12-10,furniture,1.0,44.0
cust5638,hannah clark,194.0,female,chicago,2322.91,2020-12-07,furniture,5.0,44.0
cust1197,james johnson,97.44,male,chicago,5032.58,2024-07-07,cloths,4.0,44.0
cust3645,william hardin,97.44,female,houston,3667.98,2024-04-14,furniture,3.0,44.0
cust4346,james johnson,174.0,male,chicago,8773.56,2024-07-07,cloths,2.88,44.0
cust3326,david ross,35.0,male,chicago,5032.58,2018-06-20,furniture,1.0,35.0
cust2964,sarah hernandez,32.0,female,chicago,2927.09,2017-07-08,furniture,2.88,32.0
cust1579,andrew joyce,97.44,male,chicago,8498.44,2019-07-28,furniture,0.0,44.0
cust3010,james johnson,43.0,male,new york,9574.52,2020-07-26,electronics,1.0,43.0
cust5851,justin lee,97.44,male,los angeles,1339.41,2024-07-07,electronics,1.0,44.0
cust5469,james johnson,180.0,male,houston,2197.75,2025-04-06,clothing,4.0,44.0
cust4636,katelyn mcdaniel,97.44,male,chicago,2905.94,2024-07-07,furniture,4.0,44.0
cust2310,brenda marshall,97.44,female,chicago,8720.48,2019-09-05,cloths,2.0,44.0
cust4068,daniel jones,97.44,male,chicago,2243.27,2024-07-07,furniture,2.88,44.0
cust4764,james johnson,97.44,male,chicago,7141.11,2024-07-07,clothing,2.88,44.0
cust3751,lisa edwards,97.44,male,chicago,6027.56,2019-09-24,electronics,2.88,44.0
cust3711,felicia williams,97.44,male,los angeles,5203.27,2024-07-07,furniture,2.0,44.0
cust4189,randall carson,133.0,male,chicago,4044.68,2016-03-31,electronics,5.0,44.0
cust2966,james johnson,97.44,male,new york,7109.42,2024-07-07,furniture,4.0,44.0
cust4789,james johnson,108.0,male,chicago,5032.58,2024-07-07,clothing,0.0,44.0
cust5937,kimberly garcia,97.44,female,chicago,9150.91,2024-07-07,furniture,4.0,44.0
cust3972,brent mendoza,105.0,male,chicago,5032.58,2024-07-07,electronics,2.88,44.0
cust5676,james johnson,65.0,female,chicago,6466.01,2024-11-05,furniture,2.88,65.0
cust4277,debbie kirby,97.44,male,chicago,6779.92,2026-01-05,clothing,5.0,44.0
cust1390,elizabeth thompson,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust3474,dawn clark,97.44,male,chicago,2771.62,2024-07-07,electronics,5.0,44.0
cust4284,james johnson,122.0,male,chicago,1910.7,2024-07-07,furniture,5.0,44.0
cust2412,dawn black,134.0,male,chicago,5032.58,2024-07-07,furniture,2.88,44.0
cust4919,karen harris,49.0,male,chicago,2724.42,2025-12-31,clothing,2.88,49.0
cust4864,patrick carpenter,67.0,male,houston,5048.51,2024-07-07,furniture,0.0,67.0
cust5559,james johnson,55.0,male,chicago,5032.58,2026-02-09,furniture,2.0,55.0
cust4593,matthew jordan,97.44,male,chicago,8160.74,2024-07-03,clothing,2.0,44.0
cust4270,james johnson,39.0,male,chicago,3670.84,2024-10-30,furniture,5.0,39.0
cust2371,joshua phillips,46.0,female,chicago,6686.98,2026-01-13,cloths,2.88,46.0
cust2518,cheryl dorsey,97.44,male,chicago,5966.93,2024-07-30,furniture,5.0,44.0
cust5202,james johnson,197.0,male,new york,4748.45,2024-07-07,furniture,2.0,44.0
cust1391,david armstrong,97.44,female,new york,2073.7,2025-02-10,furniture,1.0,44.0
cust4660,david price,97.44,male,chicago,4583.37,2024-07-07,clothing,3.0,44.0
cust3862,erin pham,97.44,female,chicago,5032.58,2017-03-13,furniture,0.0,44.0
cust2133,daniel powell,160.0,male,houston,998.5,2024-07-07,clothing,2.0,44.0
cust4780,lauren johnson,97.44,female,new york,5032.58,2020-05-02,electronics,2.88,44.0
cust1273,holly patterson,97.44,female,chicago,465.88,2024-07-07,furniture,5.0,44.0
cust1930,james johnson,97.44,male,chicago,4562.2,2025-07-10,electronics,2.88,44.0
cust5608,james johnson,110.0,male,houston,2434.71,2020-07-20,clothing,2.0,44.0
cust4610,james johnson,129.0,male,chicago,7186.42,2024-07-07,furniture,4.0,44.0
cust1733,john shaffer,114.0,male,chicago,487.8,2025-09-06,furniture,4.0,44.0
cust2308,thomas smith,97.44,male,houston,5032.58,2024-04-22,furniture,3.0,44.0
cust2812,james johnson,157.0,female,chicago,5979.2,2024-07-07,furniture,2.88,44.0
cust1984,kimberly winters,97.44,male,chicago,5032.58,2024-07-07,furniture,3.0,44.0
cust5981,todd ramos,97.44,male,chicago,2120.3,2024-07-07,furniture,2.88,44.0
cust2917,yesenia alvarez,97.44,male,new york,4746.7,2024-07-07,furniture,5.0,44.0
cust2717,mrs. amanda rodriguez,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust5957,paul alexander,155.0,female,chicago,4167.21,2020-01-09,electronics,5.0,44.0
cust3882,james johnson,113.0,male,chicago,7943.74,2020-02-15,clothing,2.88,44.0
cust1458,kim martin,107.0,male,new york,471.64,2017-12-19,furniture,1.0,44.0
cust1008,david keller,163.0,male,chicago,2735.37,2024-07-07,clothing,2.0,44.0
cust3593,james johnson,38.0,male,houston,6556.56,2024-07-07,clothing,5.0,38.0
cust2638,april lopez,117.0,male,chicago,9134.59,2024-07-07,electronics,0.0,44.0
cust5621,tristan mason,97.44,male,chicago,3832.32,2024-07-07,cloths,2.0,44.0
cust1370,jeffrey gordon,97.44,male,chicago,3605.17,2017-11-26,clothing,0.0,44.0
cust3651,hannah landry,26.0,male,chicago,6277.41,2020-07-25,furniture,4.0,26.0
cust1193,kayla rivera,51.0,male,chicago,5032.58,2020-07-05,cloths,5.0,51.0
cust3284,james johnson,23.0,male,houston,5660.68,2024-07-07,furniture,2.88,23.0
cust4700,james johnson,97.44,male,chicago,9724.64,2018-07-18,furniture,1.0,44.0
cust1156,james johnson,69.0,female,chicago,1427.01,2024-07-07,electronics,1.0,69.0
cust4734,gerald brown,38.0,male,chicago,1813.6,2024-07-07,furniture,3.0,38.0
cust2057,rachel morgan,106.0,male,chicago,5032.58,2019-09-05,furniture,2.88,44.0
cust2294,shawn mccarthy,30.0,male,chicago,2102.76,2024-07-07,cloths,4.0,30.0
cust3202,alexander wright,97.44,male,chicago,4127.46,2024-07-07,electronics,4.0,44.0
cust3151,james johnson,97.44,male,new york,5032.58,2024-07-07,furniture,0.0,44.0
cust3515,jennifer hamilton,97.44,male,los angeles,8677.83,2021-02-01,furniture,2.0,44.0
cust4033,james johnson,137.0,male,los angeles,6056.23,2016-07-03,cloths,4.0,44.0
cust4301,mrs. kelsey reynolds dds,36.0,male,new york,9771.87,2025-03-29,cloths,3.0,36.0
cust3083,james johnson,97.44,male,los angeles,5032.58,2024-07-07,furniture,4.0,44.0
cust2725,anthony shaw,179.0,male,chicago,6932.21,2017-09-03,furniture,5.0,44.0
cust1342,anna herman,63.0,male,chicago,6839.93,2024-07-07,furniture,2.0,63.0
cust4925,elizabeth lee,97.44,male,los angeles,6657.05,2024-07-07,furniture,0.0,44.0
cust4088,james bennett,30.0,male,chicago,9676.51,2019-09-22,cloths,5.0,30.0
cust1703,jeffery huber,97.44,male,chicago,5854.53,2024-07-07,electronics,2.88,44.0
cust3410,megan rubio,97.44,male,chicago,2402.93,2017-08-02,furniture,5.0,44.0
cust1685,christopher lee,180.0,female,chicago,9389.68,2017-12-22,electronics,2.0,44.0
cust5075,james bryant dds,52.0,female,chicago,4281.15,2024-12-03,furniture,5.0,52.0
cust5047,justin alvarez,131.0,male,chicago,5524.43,2025-01-21,furniture,5.0,44.0
cust4106,james johnson,97.44,male,houston,5032.58,2025-09-19,cloths,1.0,44.0
cust2770,james johnson,97.44,female,houston,4913.87,2024-07-07,furniture,2.88,44.0
cust3242,james johnson,97.44,male,los angeles,7949.23,2019-01-27,furniture,5.0,44.0
cust4902,michael king,97.44,male,chicago,5032.58,2018-08-23,cloths,2.0,44.0
cust1465,hannah odom,97.44,male,chicago,5032.58,2024-07-07,furniture,2.88,44.0
cust2795,james johnson,43.0,male,chicago,6135.14,2024-07-07,cloths,2.88,43.0
cust1180,james johnson,159.0,male,chicago,2623.43,2024-07-07,furniture,4.0,44.0
cust2699,jay moore,27.0,female,houston,6673.85,2024-07-07,electronics,3.0,27.0
cust5727,laurie valentine,97.44,male,chicago,7966.12,2019-03-06,electronics,0.0,44.0
cust3928,christopher greene,145.0,male,chicago,7142.36,2024-07-07,electronics,2.0,44.0
cust4887,james johnson,176.0,female,chicago,2230.43,2016-07-22,electronics,2.88,44.0
cust3222,eugene brown,97.44,male,chicago,8029.09,2024-07-07,electronics,5.0,44.0
cust5821,ryan moore,97.44,male,chicago,5161.38,2025-05-15,furniture,2.88,44.0
cust4375,regina garcia,97.44,male,chicago,417.5,2018-02-19,furniture,5.0,44.0
cust3597,amber price,121.0,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust5334,kari rubio,97.44,male,chicago,8443.45,2024-07-07,furniture,1.0,44.0
cust5788,amber baird,97.44,male,chicago,4263.8,2024-06-08,furniture,4.0,44.0
cust1588,miranda hamilton,39.0,male,chicago,9198.01,2024-10-09,furniture,3.0,39.0
cust5771,francisco klein,97.44,male,los angeles,8047.98,2024-07-07,furniture,4.0,44.0
cust4376,charlotte nguyen,97.44,female,chicago,1649.98,2024-07-07,furniture,2.88,44.0
cust3186,james johnson,97.44,male,los angeles,1510.45,2024-07-07,cloths,4.0,44.0
cust2705,roberto sherman,97.44,male,houston,2229.84,2024-07-07,electronics,2.88,44.0
cust3111,michelle caldwell,97.44,male,chicago,1395.76,2017-03-17,furniture,2.88,44.0
cust3189,james johnson,35.0,male,houston,6396.17,2024-07-07,clothing,2.0,35.0
cust4154,patrick martin,97.44,female,chicago,9599.77,2020-04-29,clothing,4.0,44.0
cust2529,james johnson,97.44,male,chicago,5032.58,2024-07-07,electronics,5.0,44.0
cust3596,jeffery clay,97.44,male,chicago,8839.76,2024-06-11,electronics,2.88,44.0
cust2627,james johnson,185.0,male,chicago,9681.58,2024-07-07,furniture,5.0,44.0
cust4725,james johnson,97.44,male,chicago,6860.68,2024-07-07,electronics,1.0,44.0
cust4387,jacob garcia,97.44,male,chicago,3288.22,2024-07-07,furniture,2.0,44.0
cust4895,lisa brown,97.44,male,chicago,665.65,2016-08-10,furniture,5.0,44.0
cust3898,kristin hamilton,179.0,male,chicago,5323.13,2024-07-07,furniture,4.0,44.0
cust5006,scott white,97.44,male,chicago,9450.98,2019-11-27,furniture,1.0,44.0
cust1442,shane bates,97.44,female,chicago,5032.58,2024-12-12,clothing,2.0,44.0
cust4769,james johnson,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust5730,james johnson,196.0,male,chicago,585.35,2024-07-07,furniture,3.0,44.0
cust2605,anna king,97.44,female,chicago,553.97,2017-08-27,furniture,5.0,44.0
cust2670,henry quinn,97.44,male,los angeles,8467.77,2024-07-07,electronics,0.0,44.0
cust5555,elizabeth hamilton,181.0,male,new york,4386.11,2017-06-10,furniture,5.0,44.0
cust3748,james johnson,24.0,male,chicago,7001.92,2020-05-25,electronics,5.0,24.0
cust4673,cassandra arroyo,97.44,male,chicago,6440.1,2026-02-08,furniture,2.88,44.0
cust5601,donald martin,97.44,male,chicago,5676.6,2024-07-07,furniture,5.0,44.0
cust3785,ryan martin,97.44,female,los angeles,2911.09,2016-05-13,furniture,5.0,44.0
cust5956,james johnson,97.44,female,chicago,8336.84,2024-07-07,furniture,5.0,44.0
cust2836,nancy dorsey,97.44,male,chicago,4724.2,2024-07-07,furniture,5.0,44.0
cust4623,thomas jackson,163.0,male,new york,8744.21,2019-03-08,cloths,5.0,44.0
cust2620,james johnson,109.0,male,new york,3863.15,2019-05-28,cloths,2.0,44.0
cust2512,matthew hodge,97.44,female,chicago,9624.93,2025-09-29,electronics,1.0,44.0
cust2886,christopher smith,18.0,male,los angeles,5032.58,2017-05-03,clothing,4.0,18.0
cust1545,james johnson,97.44,male,chicago,1801.47,2024-07-07,cloths,0.0,44.0
cust3844,james johnson,27.0,male,chicago,5135.73,2026-02-28,cloths,5.0,27.0
cust5907,anthony sharp,97.44,female,chicago,3555.67,2017-03-19,electronics,2.88,44.0
cust1303,marisa hernandez,42.0,male,chicago,318.7,2025-08-16,electronics,5.0,42.0
cust2287,brian moore,130.0,male,houston,81.91,2024-07-07,electronics,1.0,44.0
cust4479,ellen underwood,107.0,male,chicago,6892.47,2024-07-07,cloths,4.0,44.0
cust3587,brenda walter dvm,97.44,female,los angeles,5032.58,2024-07-07,electronics,5.0,44.0
cust2185,kathy suarez,97.44,male,new york,5032.58,2025-08-14,furniture,1.0,44.0
cust4817,lisa fowler,97.44,female,chicago,9088.44,2024-07-07,clothing,1.0,44.0
cust5017,randy page,163.0,female,chicago,7209.19,2024-07-07,furniture,5.0,44.0
cust4480,brenda perez,97.44,female,chicago,7452.79,2019-08-03,furniture,3.0,44.0
cust4776,amber hall,68.0,male,chicago,9629.98,2024-07-07,furniture,5.0,68.0
cust1752,amanda holder,47.0,male,houston,5032.58,2024-07-07,furniture,0.0,47.0
cust1784,joseph woods,38.0,male,houston,8528.38,2016-06-16,cloths,5.0,38.0
cust4402,james johnson,97.44,female,chicago,6289.61,2024-07-07,clothing,4.0,44.0
cust1686,kenneth murillo,37.0,male,chicago,6098.2,2020-02-21,clothing,2.88,37.0
cust3307,charles woods,113.0,male,houston,6285.01,2024-07-07,furniture,4.0,44.0
cust3422,james johnson,158.0,female,chicago,9015.02,2024-07-07,furniture,2.88,44.0
cust4429,james johnson,97.44,male,los angeles,5032.58,2016-03-16,cloths,0.0,44.0
cust3369,james johnson,97.44,male,chicago,2778.64,2024-07-07,furniture,2.88,44.0
cust2928,pamela ramos,97.44,male,chicago,6642.51,2016-12-28,furniture,4.0,44.0
cust5010,jeremy kelly,191.0,male,chicago,2598.38,2018-12-22,electronics,2.0,44.0
cust1779,james johnson,26.0,female,chicago,6120.82,2016-10-25,electronics,2.88,26.0
cust4400,james johnson,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust1299,james johnson,97.44,male,los angeles,1947.81,2024-07-07,furniture,4.0,44.0
cust4888,james johnson,97.44,male,chicago,2130.51,2024-07-07,clothing,2.0,44.0
cust3903,martin carpenter,97.44,male,los angeles,5032.58,2025-02-16,clothing,1.0,44.0
cust1966,loretta jones,97.44,male,chicago,685.29,2024-07-07,furniture,5.0,44.0
cust3543,brian houston,97.44,male,houston,5032.58,2024-07-07,electronics,3.0,44.0
cust2784,audrey coffey,97.44,male,chicago,3070.28,2020-12-12,cloths,2.88,44.0
cust3258,james johnson,22.0,male,chicago,5032.58,2025-12-07,cloths,2.88,22.0
cust1185,leah wong,97.44,male,chicago,8469.29,2025-12-12,electronics,4.0,44.0
cust2904,james johnson,97.44,female,los angeles,7745.29,2019-12-13,furniture,3.0,44.0
cust5071,james johnson,97.44,male,chicago,4265.25,2024-07-07,furniture,5.0,44.0
cust5891,candice chavez,97.44,male,chicago,1464.13,2025-10-24,furniture,2.88,44.0
cust5284,alison norton,97.44,male,chicago,7500.99,2024-07-07,clothing,2.88,44.0
cust1062,michael morris,97.44,male,chicago,5208.64,2024-07-07,cloths,5.0,44.0
cust3279,rebecca carroll,97.44,female,los angeles,9219.39,2024-07-07,furniture,5.0,44.0
cust5465,lisa williams,118.0,male,chicago,9384.92,2024-03-30,clothing,0.0,44.0
cust1950,mikayla burns,97.44,male,new york,7607.08,2017-05-31,furniture,3.0,44.0
cust3934,kevin villarreal md,39.0,male,chicago,8819.15,2024-07-12,cloths,1.0,39.0
cust4251,zachary garcia,192.0,female,houston,2672.53,2018-07-12,electronics,5.0,44.0
cust1344,ashley matthews,97.44,male,chicago,2055.26,2024-05-12,clothing,2.0,44.0
cust3993,kathryn merritt,97.44,male,chicago,5071.37,2026-02-15,electronics,2.0,44.0
cust3771,james johnson,97.44,female,houston,5989.42,2019-07-07,furniture,5.0,44.0
cust4499,darlene johnson,168.0,female,chicago,5032.58,2024-03-31,electronics,3.0,44.0
cust2522,jason smith,97.44,male,chicago,3923.48,2024-07-07,clothing,2.0,44.0
cust5863,paul carter,152.0,female,chicago,5357.53,2024-07-07,furniture,2.88,44.0
cust1203,james johnson,97.44,male,chicago,8187.83,2020-06-27,electronics,5.0,44.0
cust2083,russell porter,55.0,male,houston,9585.32,2020-09-01,furniture,2.0,55.0
cust5401,susan jones,138.0,male,chicago,9218.8,2024-07-07,electronics,5.0,44.0
cust4293,vincent burns,97.44,male,chicago,6175.45,2024-06-23,furniture,0.0,44.0
cust4742,vincent steele,97.44,female,chicago,5032.58,2024-07-07,furniture,2.88,44.0
cust3015,andrew jennings,169.0,male,los angeles,8589.61,2024-07-07,clothing,4.0,44.0
cust2330,james johnson,97.44,male,chicago,2460.8,2024-07-07,furniture,4.0,44.0
cust1709,james johnson,29.0,male,chicago,5032.58,2025-09-20,furniture,4.0,29.0
cust5331,james johnson,97.44,female,chicago,3961.12,2024-07-07,furniture,4.0,44.0
cust5308,dylan miller,97.44,male,chicago,9270.22,2017-12-20,cloths,1.0,44.0
cust1740,james johnson,182.0,female,chicago,4040.42,2024-07-07,furniture,2.0,44.0
cust4637,aaron clay,97.44,male,chicago,5032.58,2019-02-23,electronics,1.0,44.0
cust2759,carolyn clark,43.0,male,houston,3798.66,2019-12-22,electronics,5.0,43.0
cust1778,bonnie boyd,97.44,male,houston,3883.24,2025-03-20,furniture,2.88,44.0
cust5885,jeremy vasquez,97.44,female,chicago,9899.66,2024-07-07,electronics,1.0,44.0
cust4978,matthew fitzpatrick,44.0,male,chicago,5306.59,2018-01-05,clothing,1.0,44.0
cust5588,megan cooper,125.0,female,chicago,5288.63,2020-06-02,furniture,0.0,44.0
cust2167,michael deleon,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust2505,benjamin patel,97.44,male,chicago,2870.44,2024-07-07,furniture,1.0,44.0
cust4617,james johnson,97.44,female,los angeles,5032.58,2020-09-13,furniture,0.0,44.0
cust1270,edward morgan,106.0,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust1231,leslie johnson,97.44,male,chicago,1910.01,2024-07-07,furniture,4.0,44.0
cust3917,william casey,198.0,male,new york,1699.36,2018-11-11,electronics,4.0,44.0
cust2206,richard lynch,97.44,male,chicago,5032.58,2019-05-31,cloths,2.88,44.0
cust3063,zachary jordan,107.0,female,chicago,5032.58,2025-12-23,cloths,2.88,44.0
cust3663,allen lee,26.0,male,houston,5607.49,2019-08-21,cloths,2.88,26.0
cust2193,george porter,23.0,male,chicago,2395.45,2024-07-07,cloths,3.0,23.0
cust4168,denise mason,62.0,male,los angeles,6625.88,2017-08-10,furniture,1.0,62.0
cust2676,kimberly taylor,97.44,male,chicago,6251.64,2026-01-05,electronics,5.0,44.0
cust1901,james johnson,97.44,male,chicago,9555.0,2025-11-24,furniture,0.0,44.0
cust1470,valerie mccall,61.0,male,houston,7550.07,2024-07-21,cloths,3.0,61.0
cust1991,nichole hebert,97.44,male,los angeles,5032.58,2024-07-07,electronics,0.0,44.0
cust5439,james johnson,97.44,male,chicago,3022.84,2024-07-07,furniture,2.0,44.0
cust5987,melissa gonzales,27.0,female,chicago,5032.58,2016-04-12,furniture,5.0,27.0
cust3534,kelli mcbride,53.0,female,los angeles,6186.26,2024-07-07,furniture,2.0,53.0
cust5008,samantha brooks,97.44,male,chicago,4691.34,2024-07-07,furniture,0.0,44.0
cust3082,andrew davis,32.0,female,chicago,8494.74,2024-05-19,furniture,3.0,32.0
cust3373,james bennett,34.0,male,chicago,7713.61,2025-06-10,cloths,5.0,34.0
cust4066,jennifer chambers,53.0,female,chicago,8872.35,2024-07-07,electronics,0.0,53.0
cust4254,james johnson,34.0,male,chicago,3530.49,2024-07-07,electronics,1.0,34.0
cust3719,michael simon,97.44,female,chicago,5032.58,2025-02-17,electronics,0.0,44.0
cust1656,jonathan lane,97.44,female,chicago,9080.86,2024-07-07,furniture,1.0,44.0
cust5751,gwendolyn hill,97.44,male,los angeles,254.3,2020-12-31,furniture,4.0,44.0
cust2273,angela thomas,97.44,male,chicago,3244.78,2018-05-11,electronics,3.0,44.0
cust2481,justin martin,97.44,male,chicago,7744.06,2025-02-01,furniture,3.0,44.0
cust5184,terry jacobs,56.0,male,chicago,5032.58,2024-07-07,electronics,5.0,56.0
cust3173,jerry brown,97.44,male,chicago,5073.97,2024-07-07,furniture,2.88,44.0
cust4596,donna richardson,188.0,male,houston,6581.4,2024-07-07,furniture,2.88,44.0
cust5155,patrick jones,97.44,male,new york,5964.29,2024-07-07,cloths,5.0,44.0
cust4360,rhonda klein,97.44,male,houston,7769.53,2020-09-26,clothing,2.88,44.0
cust2237,james johnson,22.0,male,chicago,1528.48,2024-07-07,cloths,2.88,22.0
cust5108,james johnson,97.44,female,chicago,2710.16,2020-06-15,furniture,4.0,44.0
cust4667,james johnson,97.44,male,chicago,1229.18,2024-07-07,furniture,5.0,44.0
